id,product_asin,product_name,brand,category,source_type,text,star_rating,date,verified_purchase
a4d50cc1-43dc-47bb-9f9f-6266927ed240,B09J3MFWWJ,Ninja DualBrew Coffee Maker,Ninja,coffee_maker,review,Great for the Week - These are great and work just as they should. I love to fill them for the week so I don't have to waste so many other kcups. These are great and so far I've had no problems at all with these.,5,2022-05-29,False
b4355107-668a-42fd-ac7f-7a09660e79a8,B0BWCL9WCH,Ninja Specialty Coffee Maker,Ninja,coffee_maker,review,"Great - A nice, robust coffee flavor. It works great in my Keurig brewer. Makes a great cup of coffee. I do recommend it.",5,2021-12-17,True
ebc5c598-2501-492e-8621-3311e13a0e24,B09SGHM1Q7,Ninja Hot & Cold Brewed System,Ninja,coffee_maker,review,"Works great! - This universal filter for use in Keurig coffee machines is great. It allows me to use my favorite coffee from a local roaster, without having to use K-cups. I also like that there is no plastic cup to add to the local dump. I had a little bit of an issue getting it to work at first. I actually called Keurig and a representative talked me through the process of removing one of the machine parts and replacing it with the sleeve that comes with the filter. That process could have been made a little bit more clear in the written instructions that came with the filters, but the representative was very patient and helped me all the way until I had it working properly. Yeah! It works great. I highly recommend getting the REAL Keurig filters and not one of the knock-offs out there. I've tried a few of those and couldn't get some of them to work properly. You may spend a little more on the real Keurigs, but I think it is worth it. They are made better and work properly with the machine.",5,2021-09-07,True
f2196811-5e5e-476c-9317-11687a3cfd0a,B019GVSPO6,Shark Navigator Lift-Away Upright Vacuum,Shark,vacuum,review,"Nice towels - I am happy with these. The absorbency was good. I liked the bright colors. Be careful when you wash them with something else if you get the colored ones because they can leak. I am happy with the size of them. They are very versatile - I use them for a wide variety of things like counters. They are pretty soft. They do a good job, and I would recommend them.",5,2016-05-15,False
bf484017-6484-4498-af19-97e66c94cff1,B074KJD1T7,Ninja DualBrew Coffee Maker,Ninja,coffee_maker,review,Excellent value - A very well made filter basket at a great price.,5,2018-08-12,True
04458d3a-1f74-49b5-87f9-34940b56cff3,B0737B6HGR,Ninja Specialty Coffee Maker,Ninja,coffee_maker,review,Epic Fail - This is the third one of these I've tried. None of them fit the way they say and none of them work. Can't return it without a fee.  Spews hot coffee out all over the place. Lid blows off and there is a terrible mess. I've had Keurigs since they first came out. I have tried every version of this filter they make. Not a one has ever worked successfully.,1,2022-10-05,True
5d228237-b6d6-401b-840a-3bc8a99c163a,B07FNBRNYN,Ninja Hot & Cold Brewed System,Ninja,coffee_maker,review,Fit perfectly - Fit perfectly in my Aicok single coffee maker. They are a little easier to clean if you let the coffee grounds dry out a little then dump them.,5,2019-03-19,True
5bcce9fb-c92d-44c7-865a-27f7b05398fc,B0145ASY5I,Ninja DualBrew Coffee Maker,Ninja,coffee_maker,review,"money saving and eco friendly - This is a very convenient way to use the Keurig more economically and use your favourite brand of coffee. The filters are a little hard to get out at first, until you get the hang of it, but after that it becomes second nature. The pot itself is sturdy and holds up well to the abuse of being used many times. The lid is removable for easy cleaning. This product made life less expensive and easier, so yep, I'd recommend it to other shoppers. You should be careful when removing it when it is full of coffee grounds though, not to pull it out by the lid, as it can fall off and spill hot grounds. Otherwise, great.",4,2017-04-05,True
c8562d83-eece-4bdf-8a2c-9c01174d8757,B01B2DXYXS,Ninja Specialty Coffee Maker,Ninja,coffee_maker,review,"Works perfectly - This is a great little frothing pitcher. No issues with cleaning it up, it comes out sparkling every time and the contour is perfect so when you pour it doesn't make a mess. Bought this for use with our cappuccino maker and have been very pleased with it. It is deep enough that it hold enough for more than one drink at a time as well, so that is nice. For the money, this is a great purchase.",5,2016-03-28,True
68eb9217-9326-4801-bb46-2cd3c5d6bf15,B092LLM7H3,Ninja Hot & Cold Brewed System,Ninja,coffee_maker,review,"Work Great! - I bought these for my hubby as he doesnt like flavored coffee but loves the Keurig. They work great, easy to clean, and no pollution from throw aways and he can use his favorite coffee.",5,2021-04-17,True
de37af14-7316-4567-ae65-cbbf1ede11a8,B00JDS9Q3C,Shark Vertex Pro Powered Lift-Away Vacuum,Shark,vacuum,review,Works For My Magic Chef Portable Dryer - I bought these to replace my filters for my Magic Chef portable dryer and they work well. No complaints.,5,2018-02-18,True
35322a0c-85b1-4f84-809f-e421f41d457b,B07VWM1XPJ,Ninja DualBrew Coffee Maker,Ninja,coffee_maker,review,"Easy and no waste. - This summer I have become dependent on cold brew coffee. I was just putting the grounds in a jar with water, and then 24 hours later filtering through a sieve and a coffee filter - like a savage! This lets me use the same jar, but I just yoink the Rumble Go out of the jar the next day. No more panicking about making sure that I have enough filters. And the Rumble Go empties easy into the compost bucket - very green. The Rumble Go will be paired with my Nalgene bottle for glamping this month.  I may not have an expensive coffee house budget - but I have very fancy coffees!<br />I make my cold coffee with a tsp of vanilla, a tsp of stevia and a glug of good oatmilk.",5,2022-09-01,True
86cc776c-3e2b-45b8-b092-8ad0429cfd98,B075FM8Y8B,Ninja Specialty Coffee Maker,Ninja,coffee_maker,review,"The easiest way to make good coffee anywhere - This is the 5th one I've bought - all the previous ones were nicked by my friends or I gave them away. Look, good coffee anywhere is not difficult. You pack this, and some filters in your kit. If you are going somewhere with good coffee, get it there, if not, put some nice ground coffee in a bag and add that to your kit. If you will be somewhere with mugs, use those, if not, add a mug to your kit. So if you will be on a ship crossing the Pacific with only instant coffee on board for 4 weeks you pack this doohicky, about 30 filters, enough ground coffee for 30 days, your favorite mug, and you're set! Easier to clean than a french press, far less breakable too.  I just added a kit to my tiny travel trailer. Just say NO to coffee pods!",5,2020-12-09,True
968fc837-5fa3-4917-a813-97feb8d440e5,B0051HEFAS,Ninja Hot & Cold Brewed System,Ninja,coffee_maker,review,Quick service - The item arrived quickly and was exactly as described. I've used this coffee cone on several trips and at work when the coffee maker broke. It will make 1-6 cups of coffee perfectly.,5,2015-06-26,True
f46b5a63-404e-4198-8cd0-61d05c723fab,B07RQ2Z97Z,Ninja DualBrew Coffee Maker,Ninja,coffee_maker,review,"Great - Excellent value, works well.",5,2018-06-16,True
8c20f809-1594-45d1-a118-2de36dc8915a,B0051HEFAS,Ninja Specialty Coffee Maker,Ninja,coffee_maker,review,"works great - no real issues - I've used it on one trip so far. It has a couple obvious drawbacks, but it works every bit as well as I hoped. I had to try a couple times to figure out the best way to fold it back up.",5,2016-09-10,True
f7369722-f96a-45ab-9816-49f0f32d89a3,B08GNHQ165,Ninja Hot & Cold Brewed System,Ninja,coffee_maker,review,Perfect. - I'm not going to try any other filter. I love the coffee I make with these. I roast my own at home and use the Hario V60. These fit perfectly and make good coffee. Now there is only one coffee house in town that can lure me with better stuff than what I can make at home.,5,2016-04-01,True
64c3bc35-4300-4b41-a81d-9bb762914fe5,B08GNHQ165,Ninja DualBrew Coffee Maker,Ninja,coffee_maker,review,"Hard to find this six - I use these with a single serve (non pod) travel coffee maker. Perfect for daily or travel, makes clean up easy.",5,2019-11-04,True
2be93093-b1ae-4d0c-8999-7f6236a03cc9,B07MZGSKP7,Ninja Specialty Coffee Maker,Ninja,coffee_maker,review,Five Stars - Work well with my coffee toddy.,5,2016-11-23,True
20e9ce9e-bd74-4ae0-a83d-8d51ed7a0f5c,B07B9N9S1C,Ninja Hot & Cold Brewed System,Ninja,coffee_maker,review,Great filters and an even better price - I bought these for home use.  I shouldn't have to buy filters again for at least the next five years.<br />They are a good quality filter.,5,2013-09-20,True
51e55093-983b-460c-ba55-44d1c4a79957,B09YC8YCV6,Ninja DualBrew Coffee Maker,Ninja,coffee_maker,review,"Luke  warm tea - This coffee maker is beautiful, but it’s makes Luke warm tea with a weak flavor.",3,2018-08-25,True
b9c40c57-99a1-4dcc-8515-a04d41cae787,B07Q8FBNZ4,Ninja Specialty Coffee Maker,Ninja,coffee_maker,review,"Can't figure why this will not fit! - The Keurig that I brought from Amazon is this one:  It is does not have a number to it.  It is fairly new.<br />Keurig K-Classic Coffee Maker, Single Serve K-Cup Pod Coffee Brewer, 6 to 10 oz. Brew Sizes, Rhubarb<br /><br />But this will not fit.  I tried every which way but loose and it will not fit!  What is that about.  What I own is a standard Keurig,  nothing high tech,  just a Keurig.<br /><br />The two Pods are nice,  bright,  and sure to hold your coffee grounds.  There is a handy lid and little handle.  But,  I can't figure it out!",3,2020-05-01,False
f8dd1f02-0c85-4c20-8b00-e11b2f693d02,B0BWY9K4NR,Ninja Hot & Cold Brewed System,Ninja,coffee_maker,review,"Exact match to Keurig filter. - Matched perfectly to the OEM filter. It fit in my Keurig k-155 with no issues.  The filter material is similar texture and thickness to OEM.  Each filter comes individually wrapped as well.<br /><br />I have had no issues with deterioration of filter material or charcoal escapement since I have been using. Overall, these are a great affordable alternative to the OEM.<br /><br />In the pictures the one on the left is Keurig's and subject filter is on the right.",5,2023-01-12,False
2e26f60d-2924-4415-acde-10a85d16e026,B0BZCYRNMR,"KEEPOW Reusable Cone Coffee Filters #4 (2-pack), 8-12 Cup Gold Permanent Coffee Filter for Cuisinart",Ninja,coffee_maker,review,"Decent Quality - The plastic portions of these reusable filters are a bit flimsy, like the handle, but they work well for as long as they'll last.",4,2022-09-18,False
d57d09de-ff89-40a8-b288-288572e9cc86,B08MTCTY7T,Shark Cordless Pro Stick Vacuum,Shark,vacuum,review,"As Advertised - This duct is standard, and comes at a standard price. Fairly well-made and should hold up well.",4,2021-01-19,False
501dbd79-55bb-41c6-88ef-fc736f1f176c,B07YF9SGBW,Shark Rotator Lift-Away Upright Vacuum,Shark,vacuum,review,"Outstanding - This is a great addition to any kitchen, especially if you don't have an ice-maker in the freezer. Setting it up is simple, as is the initial cleaning (it mostly self-cleans). The ice it produces is perfect: smaller, cylindrical cubes that are not overly-solid. It is like the ice you would find at Sonic and some other fast food places. It makes ice quickly and always keeps the drawer full. It's just great.",5,2019-12-04,False
953ca28e-7e72-45e3-a974-7d3b9957d237,B07V3NJBPM,Ninja DualBrew Coffee Maker,Ninja,coffee_maker,review,"Save Some Money - This is so easy to use, and the results I've gotten have been great! You're creating cold brew concentrate that you water down before adding ice and drinking. Once you find the right balance, depending on which coffee you're using, it makes for great-tasting cold brew. This will save you a TON of money if you're always running to Starbucks or Dunkin for cold brew. Highly recommended!",5,2019-06-21,False
7f5b2182-245f-404d-a0dd-9cb0ecff231c,B07RNQV8NQ,Ninja Specialty Coffee Maker,Ninja,coffee_maker,review,To thick to fit in a pod - It is too thick to fit in a pod.,2,2023-01-17,True
37acf26c-436a-432c-9dcc-34fd582477d1,B07D25VQX5,Ninja Hot & Cold Brewed System,Ninja,coffee_maker,review,Best K-Caraf filter that I have used so far - It is much better than other brands that I have used in terms of being thin enough to fit easily in the mesh pod and does not impede cap closure.,5,2023-01-17,True
bab485fd-9dc5-4781-9038-33c0fbbda039,B07P3Y8JWY,Ninja DualBrew Coffee Maker,Ninja,coffee_maker,review,Not for Keureg 2.0 K550 - I have a Keureg 2.0 K550. Doesn't work with the filters. I tried several times and it overflows or I got the pressure error. Probably giving to my father in law since his 1.0 can use the filters.,3,2017-03-08,True
b08fd9c2-a3e6-464d-8881-d68351517139,B01ENXS1C8,Ninja Specialty Coffee Maker,Ninja,coffee_maker,review,"Good quality, don't overfill, don't use filter. - Cups work well, but make sure you don't overfill them. My other ones had more mesh to release the water and these have less. Don't use filters for easier cleaning, they overfill and make a mess or you get the pressure error. Otherwise they are not bad.<br /><br />I have tried the other purple ones that have more mesh but the quality was not as a good as these. I may try the gold mesh next time to see if they are any better once these wear out.",4,2017-03-08,True
128580c1-09ad-4283-943a-26cd143c3be7,B07F4K3HXJ,Ninja Hot & Cold Brewed System,Ninja,coffee_maker,review,So hard to find large tea cases like this.  Nice and roomy for larger pitchers - A screw or some type of mechanism to keep the cap on would have been great.,5,2019-09-11,False
ec3dbad8-9ffa-4be7-a309-72d3e63c207b,B001D07MCU,Ninja DualBrew Coffee Maker,Ninja,coffee_maker,review,"Excellent large tea/coffee ""bag"".  A little smaller than a normal sized man's fist. - The lid does not attach however.  But since there are two protruding lips on the body, a simple rubber band will firmly hold it in place (if you'd like to submerge this into a cooler like I wanted to).",5,2019-06-15,True
9cf576a5-898d-499e-970d-6c3ca755fe0a,B07SMN2C5S,Ninja Specialty Coffee Maker,Ninja,coffee_maker,review,Good buy - This complements the metal pods. It does exactly what it says. Sturdy and durable.,5,2020-07-27,True
8eb24565-116f-479b-a815-d7b8c9ead1fc,B0BGS7J9X8,Ninja Hot & Cold Brewed System,Ninja,coffee_maker,review,"Better than plastic - I've tried the plastic refillable k-cup pods and they are okay but these are way better. They don't leave any off taste, they are easy to use and clean up easily. I don't use a keurig that often, but when I travel, it's easier to take these and make my own from freshly ground coffee beans. That way I get coffee I like the taste of and the ease of not having to go to a coffee shop for a decent cup.",5,2022-12-02,False
ea34f16f-0221-40f5-a5db-489e44978a8e,B0BFL4PGYG,Ninja DualBrew Coffee Maker,Ninja,coffee_maker,review,My coffee and the Keurig - I was tired of using substandard coffee in my keurig so ordered these and now I can use my Kona beans in my easy to use drip coffee maker. They are easy to use and easy to fill and easy to clean. Finding the right grind took a try or two but once I had it now I can get a decent cup of coffee that perfect for my tastes.,5,2022-11-14,False
21cf4ed0-ff1e-470a-9e78-c566919718de,B0BTQ3SKM1,Ninja Specialty Coffee Maker,Ninja,coffee_maker,review,"Cute and useful - I originally got this as a frothing pitcher but find it works just as well as a placeholder under my coffee machine. I keep it right under the spout and it collects the coffee that I can then pour into my cup. Sturdy and useful. I just rinse it out and then put it back and it’s ready for tomorrow. Gives me a couple of minutes to get my drinking mug ready and when I’m ready the coffee is ready. I expect I could use it for something else, but I’m perfectly happy with it right where it is.",5,2022-04-11,False
5eb8d62c-a86e-421e-b15a-6597fc2e48bd,B096H5MSHV,Ninja Hot & Cold Brewed System,Ninja,coffee_maker,review,"Works? - I had trouble in the beginning with this since you have to have the correct grind and fill the capsule to the right level but once I got it, I have more positives than failures. It does work fine and now I can make my own capsules to get the flavor I want. I’d obviously prefer to be able to purchase the “perfect” capsules but since I haven’t found any I like better than my freshly roasted and ground beans, I’ll put in the time for that perfect cup. It’s pretty easy once you get the grind and level right.",4,2021-12-27,False
161c29b3-3a43-4f24-9314-6d3cb85fc6eb,B09PYR3CHR,Ninja DualBrew Coffee Maker,Ninja,coffee_maker,review,"More trouble than I want to invest - These take a lot of work to make happen. I was hoping to be able to “make” my own capsules but you have to be sure to grind the coffee fine enough (and then sometimes it still didn’t deliver the results I expected) you also have to use a previous capsules foil which has the code on it. Just these made the whole process more time consuming than I wanted. I tried a few, now I’m onto testing various types of existing capsules to find my “perfect” blend. That’s me..if having your own custom capsules are worth it and you want to put in the time and effort, this might be worth a try.",3,2021-12-27,False
3f01485f-77f2-4eb9-9993-7c7a4e5f8c1d,B08XPZP35M,Ninja Specialty Coffee Maker,Ninja,coffee_maker,review,"Nicely shaped, no drips - I generally use this as a catch for my Jura to rinse into unless I’m making cappuccino (which isn’t a frequent occurrence). This is nicely shaped, doesn’t take a ton of extra room, fits easily under the spouts and doubles as a frothing pitcher when needed. Very sturdy, no drips. Love it!",5,2021-05-03,False
3362c19f-f7bc-4b57-a378-93ed03c823b3,B072C7YZWQ,Ninja Hot & Cold Brewed System,Ninja,coffee_maker,review,"Arrived in the nick of time - My last frothing pitcher had just died when this arrived so it went to work right away. It's easy to use, works perfectly and goes into the dishwasher. I also use it to make single cup of coffee or tea in and then I move it to my cup. Smooth and sleek it does what it's supposed to and looks good doing it.",5,2020-08-23,False
a2b4348e-c828-4ff4-a628-22232852c1fe,B09DSRMNKZ,Ninja DualBrew Coffee Maker,Ninja,coffee_maker,review,"Fits Philips 3221/44 Espresso Machine- So Far So Good - We have a Philips Espresso machine that the entire family loves.  It makes fantastic coffee of all sorts.  Buying the filters can get expensive, especially when the unit is not being used for a period of time.  I wanted to try this as an alternative.<br /><br />IS IT THIS THE SAME?<br />This is just like the filter that comes from Philips for the 3221 machine.  I think that the number is CA6903/10.  It is not identical, but it is very close.<br /><br />PERFORMANCE<br />So far this performs like the other filters, but the true test will be over a few months to see if we get the same long term performance.  For now, it is good and fits well and seems to perform similar to the others we have from Philips.<br /><br />THE BOTTOM LINE<br />This seems to fit and work like the filters from Philips.  If this has the same long term performance, then we will switch to using these.<br /><br />MY RATING<br />FIVE STARS.  So far that is my rating.  If anything changes, I will update this review and rating to let you all know.",5,2022-12-15,False
7843279f-e004-4267-afd3-219a3ed10c24,B0822C3BJ8,Ninja Specialty Coffee Maker,Ninja,coffee_maker,review,"Perfect If You Don't Like The Water Speeding Through Your Aeropress - I have had an Aeropress for some time now, and one of the reasons I stopped using it is because the hot water speeds through the Aeropress so fast no matter how fine I ground it that coffee was too weak.  I even used a few different metal filters.  This fixes that.<br /><br />WHAT IS THIS LIKE?<br />This is a combination of a cap that has a pressure sensitive silicone release valve set into the middle of a solid bottom and a metal fine screen.  You screw it onto the Aeropress instead of the usual cover.<br /><br />COMES WITH EXTRA VALVE<br />This even came with an extra valve in it so you can replace it if you need to in the future.  I hope it won't be necessary for a long time though.<br /><br />HOW DOES IT PERFORM?<br />When I first used this, I was not sure what to expect.  I was able to put the right amount of coffee into the tube, put the right amount of water, and the BAM- it stayed put!<br /><br />Once I waited long enough, I pressed the plunger and it was amazing- the coffee came out nice and strong- in fact PERFECT.  Even my fussy daughter liked it.<br /><br />THE ONLY PROBLEM<br />The only problem if you want to call it that is that you won't get those perfect little pucks of pressed coffee grounds to pop into the compost.  It still comes out, but not as compacted.  No big deal, just thought you might want to know.<br /><br />THE BOTTOM LINE<br />A PERFECT addition to my Aeropress, this little beauty makes great coffee even better.  It keeps the grounds in the water just long enough to make a truly good cup of coffee.  I love how it works, and even don't mind losing the satisfaction of popping little pucks of coffee into the compost.<br /><br />MY RATING<br />FIVE STARS for this ingenious invention.  I really like this and the ability to not have to use paper filters.  I love the metal filter and now with this addition, it is PERFECT and very economical too.",5,2020-05-04,False
90f92fc5-8e3f-408e-8e6f-cb8ee9b4aa9b,B07Q9ZTFRF,Ninja Hot & Cold Brewed System,Ninja,coffee_maker,review,"Glad This Came With TWO - Broke First One - One of the places my family goes a lot has a Keurig.  We don't generally like most of the prepacks of coffee, so we like to take our own.  The problem is that some of the containers are rejected, so I wanted one that wouldn't be.  Well, glad this came with two.<br /><br />WHAT ARE THESE LIKE?<br />This comes with a black and a purple version.  The cap opens up and you put the coffee in.  You put it in the Keurig and use it, and then normal use would cause it to work.  In my case.. *sighs*<br /><br />WATCH WHAT YOU ARE DOING!<br />My daughter grabbed the one container I had with me and ran off to make her coffee.  She had it in a bag, poured it in and then proceeded to slam the container into the unit, not realizing that you have to put it in ONE DIRECTION ONLY.  IF YOU DON'T DO THAT IT WILL POKE A HOLE IN THE UNIT.  That is precisely what happened to ours.<br /><br />DOES THE OTHER ONE WORK?<br />The other one works as long as the person using it lines up the correct direction BEFORE trying to use it.  IT seemed to perform well and the machine did not reject it.  So, now I only have one, which is why I wanted two- they could ruin one and mine would stay intact.<br /><br />CLEAN UP<br />Clean up is good .  I used a tiny scrub brush gently to get the mesh clean.<br /><br />THE BOTTOM LINE<br />As long as you use this properly it should work with the machine.  If you don't it will poke a hole in it.  The coffee works out well if you use it right.<br /><br />MY RATING<br />FOUR STARS.  I wish these had a more noticeable marking on it to keep this from being used incorrectly.  But it is up to use to take our time to use it- as long as the family does not get a hold of it.",4,2020-01-06,False
42fe44a6-d0b5-43ea-9a1d-56a4a834ee20,B07JMNYK7X,Ninja DualBrew Coffee Maker,Ninja,coffee_maker,review,"Nicer For Single Serving, Otherwise Not As Nice - My family has a little coffee shop in our home.  We love to make different styles and types of coffee with a variety of methods.  We will do pour over, cold brew, and varieties of other styles of coffee which are not always mainstream.  One thing that we love to do is make frothy milk (including non-dairy) to go with it.  Let's see how this measures up.<br /><br />WHAT IS THIS FROTHING JUG LIKE?<br />This is a HIGH quality jug.  It is made from thick stainless steel.  It has a wider bottom and narrower top to allow for frothing without splashing of smaller amounts of milk.  The handle is not connected at the bottom, allowing for non-transfer of heat like handles which have the bottom attached.<br /><br />CAN YOU HEAT UP MILK IN THIS?<br />Although you CAN heat up milk in this jug, it is not a thick bottom, so you have to be careful if you decide to try this.<br />If you have a very small burner and can warm it up slowly, it can be done.  Do I recommend using it on a stove?  I think it is too small unless you have a tiny burner available.<br /><br />HOW MUCH DOES THIS HOLD?<br />Technically, this jug holds about a cup and a half of liquid.  If you really want to froth milk, I would not go above 1/2 cup of milk.<br /><br />COUNTRY OF ORIGIN?<br />Italy<br /><br />HOW WELL DOES THIS WORK?<br />I have a frother which works best with more milk, but sometimes I just want a personal size of foamy milk.  This is what this is good for.  When using about 1/3 cup of milk, this will work fairly well.  It is not quite as big allowing for as much air as my other frothers, but it does work.<br /><br />DOES THIS WORK WITH THE NINJA INTELLIGENT COFFEE/TEA MACHINE?<br />This works nicely with the frother on the side of the Ninja coffee/tea machine.  You have to hold it up, press the button, or put something under it to hold it high enough, but it works.<br /><br />THE BOTTOM LINE<br />For a single or small dual serving of frothy milk, this jug is helpful.  It works decently with a hand frother, Ninja frother, and small steamer/frothers if you have one of those.  You can warm up with this on a small burner, but use caution as the bottom is not double thick.  This is EXCELLENT quality stainless steel.<br /><br />MY RATING<br />Four stars.  I find that it takes longer to get a good foam in this jug than it does in a few other larger containers, but it still works.  If the bottom section was a bit larger (more bulbous) it might work a bit better.  This rating is more like FOUR AND A HALF stars, but I can only do whole stars, hence the four star rating.  This is made from beautiful polished stainless.",4,2019-03-04,False
e1e95117-5b4c-4245-ae18-f7d682c79e02,B082R4XWJK,Ninja Specialty Coffee Maker,Ninja,coffee_maker,review,"Great To Take To Coffee Houses But Not My Favorite - I am spoiled.  I have had one of the nicest frothers ever.  Cafe Casa.  It is heavy duty and whips up milk like I have never seen any other hand frothers.  I am still open to trying new ones, and this was a decent contender.  Let's see how it works.<br /><br />WHAT IS THIS FROTHER LIKE?<br />This frother has a cheap plastic base.  It feels lightweight and cheap.  It has a side switch on it and the whip is heavy duty compared to some that I have tried which are not as nice.  There are two AA batteries required to run this and a very lightweight cover on the bottom is easily knocked out of place.<br /><br />HOW DOES THIS PERFORM?<br />This frother works well.  It does whip nicely but it has a bit of play in the way it spins.  The handle is harder to hold and feels very cheap.  I do not think it performs as nicely as the Cafe Casa that I have, but because I have to make my own coffee sometimes at some places (diet restrictions) I tend to like to have one I can bring with me when I go.  This is a decent one for that if put in a box that will protect it.<br /><br />ONE PROBLEM<br />One thing I do not like about this is the bottom.  It is more rounded and not flat.  That means that it rocks when I stand it upright and easily falls over.<br /><br />THE BOTTOM LINE<br />For a less expensive frother that is lightweight and spins well, this is a decent choice.  It has a few improvements that would make me like it better, but it is decent.<br /><br />MY RATING<br />Three stars.  This just is not as solid or nice as Cafe Casa is.  It is better than some other frothers I have used anyway, so for that I give it the three- more like three and a half.",3,2018-10-03,False
1086f7d5-893c-48bf-8181-401a438dd533,B084L49119,Ninja Hot & Cold Brewed System,Ninja,coffee_maker,review,"Just what I needed. - Great product and can me used in any Keurig. It can be used with or without a paper filter as well, eliminating as much waste as possible. We tried both ways and did find a little bit of the grounds got through the mesh without the filter, but it was very little and tolerable.",5,2020-03-30,False
35f8c2bc-0eef-436a-b056-b35cb82eb95a,B00BA0CK16,Ninja DualBrew Coffee Maker,Ninja,coffee_maker,review,Works great!! - Just as advertised.  Works great !!,5,2017-05-25,True
1a9befdc-f743-49dd-98bf-14566b42c22a,B09SHVMDY8,Ninja Specialty Coffee Maker,Ninja,coffee_maker,review,Really works well - Works well,5,2020-11-04,True
c95628e4-fb11-4b12-a3f8-4c4dc73829b3,B07SM1PGJW,Ninja Hot & Cold Brewed System,Ninja,coffee_maker,review,Great - I love this product,5,2020-09-18,True
8481985d-686b-4dd0-bd2f-14fe59baa529,B01H6DJJJQ,Ninja DualBrew Coffee Maker,Ninja,coffee_maker,review,"Horrible return policy... it isn’t for my keurig, it advertised it was. - It doesn’t even fit my machine AT ALL. Apparently you can’t return it is it’s NOT EVEN THE RIGHT ITEM. 🤬😡🤬",1,2020-12-20,True
5c8a2b3f-c9e4-4112-9e9a-10d3e5f99b8f,B0BJPY1F7S,Ninja Specialty Coffee Maker,Ninja,coffee_maker,review,These are AMAZING!! - Absolutely perfect filters for our Keurig!! So happy not to have a mess or sediment in our cups anymore!,5,2020-09-05,True
f45a5365-cbcf-4b25-a1e9-48e869585107,B0BMV7X9YJ,Ninja Hot & Cold Brewed System,Ninja,coffee_maker,review,"Great product, I love it! - Great product, I love it!",5,2016-11-20,True
b4d9278b-ede1-4a45-b7ff-d7d95b3ae59b,B07RDYVQXF,Ninja DualBrew Coffee Maker,Ninja,coffee_maker,review,"Great product - Works like a charm, I love it!",5,2016-11-20,True
ecf514cb-775d-4a82-9ef3-84746d5212ad,B01C94E17C,Ninja Specialty Coffee Maker,Ninja,coffee_maker,review,Five Stars - Fantastic  Work very well,5,2016-08-13,True
0c81f476-6dc8-4713-8709-5288887e46ec,B07S5G2DQN,Ninja Hot & Cold Brewed System,Ninja,coffee_maker,review,The 185 are great These are too small for a single cup of - The 185 are great  These are too small for a single cup of coffee,1,2016-02-15,True
facb3386-95cf-4bb6-8a51-ed22916e3d63,B0C2HPV9SY,Ninja DualBrew Coffee Maker,Ninja,coffee_maker,review,nice - nice,5,2021-05-16,True
6e1ddb34-7059-4518-bc65-41692247273a,B07F6SF79S,Ninja Specialty Coffee Maker,Ninja,coffee_maker,review,Perfect - These are exactly what we needed for our keurig. Helps keep everything working nicely.,5,2022-07-15,True
c39a963f-e196-4b12-aa9a-b3c89a7dd775,B0C995ZDVL,Ninja Hot & Cold Brewed System,Ninja,coffee_maker,review,Best. Ever. - Very pleased I purchased this! It works perfectly and is easy to clean.,5,2022-04-15,True
aa61536a-86c4-4364-b137-937cde1f7e42,B0B5NQ46F8,Ninja DualBrew Coffee Maker,Ninja,coffee_maker,review,sturdy - straining,5,2019-03-09,True
e347892a-e49f-48b7-aae6-a8f160508391,B08X9GYJLM,Ninja Specialty Coffee Maker,Ninja,coffee_maker,review,"What's All the Fuss About? - In spite of some disparaging reviews, I decided to order 2 of these.  Other reviewers who complain about it should remember a simple rule--READ THE DIRECTIONS!  This k-cup replacement works great.  My Keurig closes all the way, makes a great cup of coffee, and is saving me a bundle.  I am extremely pleased.  BUT, if you order one, please, read the directions.",5,2021-07-20,True
a3e307bc-a9cf-448b-88e8-3066f28837df,B07RNJY499,Ninja Hot & Cold Brewed System,Ninja,coffee_maker,review,"FITS THE BUNN MY CAFE K-CUP DRAWER!! - $ave a lot of $$$ with these. The main reason I purchased this particular brand of cup is because it fits the Bunn My Cafe coffee machine's K-cup drawer.  NOT all reusable k-cups do.  Most reusable k-cups have a completely flat, solid bottom and will not fit the Bunn drawer. But these have a bottom that is recessed up a good quarter of an inch (see the picture up close.)  This allows them to fit perfectly into the Bunn My Cafe k-cup drawer.  Now instead of buying pre-packaged k-cups, I can buy 'whatever' bag of coffee I choose, fill up these reusable cups, place them in an air tight canister and enjoy coffee at a savings.",5,2017-05-27,True
2dfe9422-4da0-4c0a-a5a3-73425b86f05a,B00WA6TGDE,Ninja DualBrew Coffee Maker,Ninja,coffee_maker,review,"Melitta Cone Coffee Filters, Natural Brown #4, 100 Count (Pack Of 3) - Melitta Cone Coffee Filters, Natural Brown #4, 100 Count (Pack Of 3) came with fast shipping. Great deal with 3 pack. I used #2 before but switched to #4 which is a better fit especially when overfilling water with coffee grounds in the filter! Highly recommend.",5,2021-10-06,True
74742ec2-6d59-4c43-9962-d45fcb1d4ab2,B082LWZCBB,Ninja Specialty Coffee Maker,Ninja,coffee_maker,review,"Melitta #2 Super Premium Cone Coffee Filters, Natural Brown, 100 Count (Pack of 6) - Melitta #2 Super Premium Cone Coffee Filters, Natural Brown, 100 Count (Pack of 6) is a great value. Doesn't tear easily. I use mostly for pouring boiling water over freshly ground coffee beans. You need to have a holder for this type of filter to place over your cup. Recommend and will buy again.",5,2020-05-03,True
